sample_id,site,mineral,image_path,audio_path,Au,Cu,Fe,S,O
S00463,Yei_River,gold,images\Yei_River\gold\01493640017509006022836.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00464,Yei_River,gold,images\Yei_River\gold\01502720017521303866556.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00465,Yei_River,gold,images\Yei_River\gold\01659440017532562366163.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00466,Yei_River,gold,images\Yei_River\gold\01707120017525612304101.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00467,Yei_River,gold,images\Yei_River\gold\01756850017518690945447.jpg,audio\Yei_River\gold\Yei_River_gold_001.wav,1,0,0,0,0
S00468,Yei_River,gold,images\Yei_River\gold\01803060017531269159932.jpg,audio\Yei_River\gold\Yei_River_gold_001.wav,1,0,0,0,0
S00469,Yei_River,gold,images\Yei_River\gold\01977300017533447035060.jpg,audio\Yei_River\gold\Yei_River_gold_000.wav,1,0,0,0,0
S00470,Yei_River,gold,images\Yei_River\gold\02126990017527647231263.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00471,Yei_River,gold,images\Yei_River\gold\02131630017519670778032.jpg,audio\Yei_River\gold\Yei_River_gold_001.wav,1,0,0,0,0
S00472,Yei_River,gold,images\Yei_River\gold\02179110017518075001118.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00473,Yei_River,gold,images\Yei_River\gold\02282930017504584745140.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00474,Yei_River,gold,images\Yei_River\gold\02497230017538665975936.jpg,audio\Yei_River\gold\Yei_River_gold_004.wav,1,0,0,0,0
S00475,Yei_River,gold,images\Yei_River\gold\02500430017471445191245.jpg,audio\Yei_River\gold\Yei_River_gold_002.wav,1,0,0,0,0
S00476,Yei_River,gold,images\Yei_River\gold\02675220017525612299524.jpg,audio\Yei_River\gold\Yei_River_gold_002.wav,1,0,0,0,0
S00477,Yei_River,gold,images\Yei_River\gold\02786410017494806082040.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00478,Yei_River,gold,images\Yei_River\gold\02837310017494704002942.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00479,Yei_River,gold,images\Yei_River\gold\02981480017535386099981.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00480,Yei_River,gold,images\Yei_River\gold\03102060017542208904636.jpg,audio\Yei_River\gold\Yei_River_gold_006.wav,1,0,0,0,0
S00481,Yei_River,gold,images\Yei_River\gold\03111950017494806079137.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00482,Yei_River,gold,images\Yei_River\gold\03430180017471366316625.jpg,audio\Yei_River\gold\Yei_River_gold_000.wav,1,0,0,0,0
S00483,Yei_River,gold,images\Yei_River\gold\03593580017519670765058.jpg,audio\Yei_River\gold\Yei_River_gold_006.wav,1,0,0,0,0
S00484,Yei_River,gold,images\Yei_River\gold\03593680017505334189109.jpg,audio\Yei_River\gold\Yei_River_gold_002.wav,1,0,0,0,0
S00485,Yei_River,gold,images\Yei_River\gold\03652680017535386086419.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00486,Yei_River,gold,images\Yei_River\gold\03744190017494703984915.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00487,Yei_River,gold,images\Yei_River\gold\03900620017504543885044.jpg,audio\Yei_River\gold\Yei_River_gold_002.wav,1,0,0,0,0
S00488,Yei_River,gold,images\Yei_River\gold\04030120017531269154591.jpg,audio\Yei_River\gold\Yei_River_gold_005.wav,1,0,0,0,0
S00489,Yei_River,gold,images\Yei_River\gold\04238220017530350043606.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00490,Yei_River,gold,images\Yei_River\gold\04316020017519670812927.jpg,audio\Yei_River\gold\Yei_River_gold_005.wav,1,0,0,0,0
S00491,Yei_River,gold,images\Yei_River\gold\04391500017536161322133.jpg,audio\Yei_River\gold\Yei_River_gold_006.wav,1,0,0,0,0
S00492,Yei_River,gold,images\Yei_River\gold\04625940017503516223886.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00493,Yei_River,gold,images\Yei_River\gold\04713410017530350205510.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00494,Yei_River,gold,images\Yei_River\gold\04719350017535386118942.jpg,audio\Yei_River\gold\Yei_River_gold_001.wav,1,0,0,0,0
S00495,Yei_River,gold,images\Yei_River\gold\04757060017547673845117.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00496,Yei_River,gold,images\Yei_River\gold\04789680017519172046522.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00497,Yei_River,gold,images\Yei_River\gold\04873200017529956381813.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00498,Yei_River,gold,images\Yei_River\gold\04906330017525642777580.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00499,Yei_River,gold,images\Yei_River\gold\05032510017493102806348.jpg,audio\Yei_River\gold\Yei_River_gold_006.wav,1,0,0,0,0
S00500,Yei_River,gold,images\Yei_River\gold\05220180017519670754639.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00501,Yei_River,gold,images\Yei_River\gold\05290040017512244144862.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00502,Yei_River,gold,images\Yei_River\gold\05320680017533731661472.jpg,audio\Yei_River\gold\Yei_River_gold_000.wav,1,0,0,0,0
S00503,Yei_River,gold,images\Yei_River\gold\05362200017532562367853.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00504,Yei_River,gold,images\Yei_River\gold\05428460017525642762358.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00505,Yei_River,gold,images\Yei_River\gold\05438670017532732928564.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00506,Yei_River,gold,images\Yei_River\gold\05528740017519670807502.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00507,Yei_River,gold,images\Yei_River\gold\05708620017536614296408.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00508,Yei_River,gold,images\Yei_River\gold\05899870017535386102264.jpg,audio\Yei_River\gold\Yei_River_gold_004.wav,1,0,0,0,0
S00509,Yei_River,gold,images\Yei_River\gold\05996220017518690958096.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00510,Yei_River,gold,images\Yei_River\gold\06191100017521303854127.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00511,Yei_River,gold,images\Yei_River\gold\06302620017524229172346.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00512,Yei_River,gold,images\Yei_River\gold\06327540017490386801984.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00513,Yei_River,gold,images\Yei_River\gold\06346980017530009513783.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00514,Yei_River,gold,images\Yei_River\gold\06613120017471704661872.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00515,Yei_River,gold,images\Yei_River\gold\06661860017518690949878.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00516,Yei_River,gold,images\Yei_River\gold\06676040017504249904517.jpg,audio\Yei_River\gold\Yei_River_gold_004.wav,1,0,0,0,0
S00517,Yei_River,gold,images\Yei_River\gold\06940330017532732923675.jpg,audio\Yei_River\gold\Yei_River_gold_004.wav,1,0,0,0,0
S00518,Yei_River,gold,images\Yei_River\gold\06966270017529956383041.jpg,audio\Yei_River\gold\Yei_River_gold_001.wav,1,0,0,0,0
S00519,Yei_River,gold,images\Yei_River\gold\07035510017533390228245.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00520,Yei_River,gold,images\Yei_River\gold\07227640017525612292225.jpg,audio\Yei_River\gold\Yei_River_gold_006.wav,1,0,0,0,0
S00521,Yei_River,gold,images\Yei_River\gold\07475420017531269142179.jpg,audio\Yei_River\gold\Yei_River_gold_005.wav,1,0,0,0,0
S00522,Yei_River,gold,images\Yei_River\gold\07618070017535386095246.jpg,audio\Yei_River\gold\Yei_River_gold_001.wav,1,0,0,0,0
S00523,Yei_River,gold,images\Yei_River\gold\07770650017527647226160.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00524,Yei_River,gold,images\Yei_River\gold\07981710017535386081317.jpg,audio\Yei_River\gold\Yei_River_gold_004.wav,1,0,0,0,0
S00525,Yei_River,gold,images\Yei_River\gold\07985930017494806069518.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00526,Yei_River,gold,images\Yei_River\gold\08094810017519670761413.jpg,audio\Yei_River\gold\Yei_River_gold_008.wav,1,0,0,0,0
S00527,Yei_River,gold,images\Yei_River\gold\08313430017521425001110.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00528,Yei_River,gold,images\Yei_River\gold\08392850017530350049479.jpg,audio\Yei_River\gold\Yei_River_gold_004.wav,1,0,0,0,0
S00529,Yei_River,gold,images\Yei_River\gold\08421190017494703983323.jpg,audio\Yei_River\gold\Yei_River_gold_000.wav,1,0,0,0,0
S00530,Yei_River,gold,images\Yei_River\gold\08473990017521462739986.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00531,Yei_River,gold,images\Yei_River\gold\08489870017481301839937.jpg,audio\Yei_River\gold\Yei_River_gold_005.wav,1,0,0,0,0
S00532,Yei_River,gold,images\Yei_River\gold\08781150017512244149385.jpg,audio\Yei_River\gold\Yei_River_gold_004.wav,1,0,0,0,0
S00533,Yei_River,gold,images\Yei_River\gold\08853090017535386111028.jpg,audio\Yei_River\gold\Yei_River_gold_005.wav,1,0,0,0,0
S00534,Yei_River,gold,images\Yei_River\gold\08979420017522281528312.jpg,audio\Yei_River\gold\Yei_River_gold_005.wav,1,0,0,0,0
S00535,Yei_River,gold,images\Yei_River\gold\09133690017514182852604.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00536,Yei_River,gold,images\Yei_River\gold\09185840017527647228719.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00537,Yei_River,gold,images\Yei_River\gold\09268570017519670757682.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00538,Yei_River,gold,images\Yei_River\gold\09532400017531269147802.jpg,audio\Yei_River\gold\Yei_River_gold_003.wav,1,0,0,0,0
S00539,Yei_River,gold,images\Yei_River\gold\09707100017526595815099.jpg,audio\Yei_River\gold\Yei_River_gold_009.wav,1,0,0,0,0
S00540,Yei_River,gold,images\Yei_River\gold\09794770017573937422134.jpg,audio\Yei_River\gold\Yei_River_gold_007.wav,1,0,0,0,0
S00541,Yei_River,gold,images\Yei_River\gold\09924500017536614291900.jpg,audio\Yei_River\gold\Yei_River_gold_006.wav,1,0,0,0,0
S00542,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00078420017635831199690.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00543,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00173630017662675622242.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00544,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00237810017662700787728.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_009.wav,0,1,1,2,0
S00545,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00309150017662576584843.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00546,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00360610017651185683724.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00547,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00401910017662700859356.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_005.wav,0,1,1,2,0
S00548,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00407360017653880486363.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00549,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00407980017652693609624.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00550,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00624850017626714539809.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00551,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00627140017640004285089.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00552,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00683310017611616961644.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00553,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00752400017655612048771.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00554,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00878910017650586702667.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00555,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\00973420017659048644492.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00556,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01076690017659467782250.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_005.wav,0,1,1,2,0
S00557,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01342170017664195003286.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_009.wav,0,1,1,2,0
S00558,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01358420017659048673739.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00559,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01415280017665699902025.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_000.wav,0,1,1,2,0
S00560,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01466390017659048724258.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00561,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01622760017658988625023.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00562,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01695060017622903078568.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_009.wav,0,1,1,2,0
S00563,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01757050017654915172222.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00564,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01819590017659048733811.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_005.wav,0,1,1,2,0
S00565,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01828150017662549372651.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00566,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01956130017650655323311.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_000.wav,0,1,1,2,0
S00567,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\01984450017654194696951.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_005.wav,0,1,1,2,0
S00568,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02106900017662700755189.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_004.wav,0,1,1,2,0
S00569,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02134910017662549368248.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00570,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02153930017662813673729.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00571,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02189520017662689723439.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_009.wav,0,1,1,2,0
S00572,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02253150017663379865292.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00573,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02265280017659048692497.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00574,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02336330017659048703030.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_004.wav,0,1,1,2,0
S00575,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02635080017617737785676.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00576,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02693000017661882752704.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00577,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02716200017659048719669.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00578,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02825120017651119714064.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00579,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\02904920017662576604399.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_004.wav,0,1,1,2,0
S00580,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03116670017650655335981.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_000.wav,0,1,1,2,0
S00581,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03160090017653880473143.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_005.wav,0,1,1,2,0
S00582,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03165460017652140501342.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00583,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03181510017606496308998.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00584,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03226110017662700762461.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00585,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03270120017659932002384.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00586,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03280120017626714524935.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_009.wav,0,1,1,2,0
S00587,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03320350017635831193882.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00588,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03374860017659048682455.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_000.wav,0,1,1,2,0
S00589,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03482440017662700802258.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00590,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03562600017646455324649.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00591,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03775420017663379865021.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00592,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\03919860017611662035598.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00593,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\04368190017662658587918.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_005.wav,0,1,1,2,0
S00594,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\04581990017625230318124.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_005.wav,0,1,1,2,0
S00595,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\04941580017662576587501.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00596,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\05009050017629755913005.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00597,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\05048220017611616962759.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_009.wav,0,1,1,2,0
S00598,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\05148770017662675629895.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_001.wav,0,1,1,2,0
S00599,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\05343330017653880485567.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_007.wav,0,1,1,2,0
S00600,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\05773200017662700779647.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00601,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\05949120017664233509594.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00602,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06043240017650003269308.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00603,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06326800017659792427408.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00604,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06399950017635831191775.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00605,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06601450017659048721247.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_006.wav,0,1,1,2,0
S00606,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06657110017650605736633.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00607,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06671090017662549352951.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_002.wav,0,1,1,2,0
S00608,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06671820017650655318345.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_009.wav,0,1,1,2,0
S00609,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06755010017663015332910.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_000.wav,0,1,1,2,0
S00610,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06827940017658988614858.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_003.wav,0,1,1,2,0
S00611,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06954440017662549365838.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_004.wav,0,1,1,2,0
S00612,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06973930017662700756238.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_008.wav,0,1,1,2,0
S00613,Yei_River,chalcopyrite,images\Yei_River\chalcopyrite\06974680017626714543656.jpg,audio\Yei_River\chalcopyrite\Yei_River_chalcopyrite_004.wav,0,1,1,2,0
